07-06-2019	00001	LISTA.TXT
1	562970524	2	175.48	162.78	155.03	145.57	154.86	29/4/2019
1	562970724	1	213.67	198.21	188.77	177.25	188.56	29/4/2019
1	562970724	2	213.67	198.21	188.77	177.25	188.56	29/4/2019
1	562970740	1	284.39	263.81	251.25	235.92	250.98	29/4/2019
1	562970740	2	284.39	263.81	251.25	235.92	250.98	29/4/2019
1	562970830	1	347.45	322.31	306.96	288.23	306.63	29/4/2019
1	562970830	2	347.45	322.31	306.96	288.23	306.63	29/4/2019
1	562970940	1	398.12	369.31	351.72	330.25	351.33	29/4/2019
1	562970940	2	398.12	369.31	351.72	330.25	351.33	29/4/2019
1	562971036	1	544.27	504.89	480.85	451.5	480.32	29/4/2019
1	562971036	2	544.27	504.89	480.85	451.5	480.32	29/4/2019
1	562971060	1	869.2	806.31	767.91	721.04	767.06	29/4/2019
1	562971060	2	869.2	806.31	767.91	721.04	767.06	29/4/2019
1	562971248	1	1064.13	987.13	940.12	882.74	939.08	29/4/2019
1	562971248	2	1064.13	987.13	940.12	882.74	939.08	29/4/2019
1	562971272	1	1103.97	1024.09	975.32	915.79	974.24	29/4/2019
1	562971272	2	1103.97	1024.09	975.32	915.79	974.24	29/4/2019
1	562971460	1	1292.11	1198.62	1141.54	1071.87	1140.29	29/4/2019
1	562971460	2	1292.11	1198.62	1141.54	1071.87	1140.29	29/4/2019
1	562971496	1	1404.87	1303.22	1241.16	1165.41	1239.8	29/4/2019
1	562971496	2	1404.87	1303.22	1241.16	1165.41	1239.8	29/4/2019
1	562971660	1	1761.64	1634.17	1556.35	1461.36	1554.64	29/4/2019
1	562971660	2	1761.64	1634.17	1556.35	1461.36	1554.64	29/4/2019
1	562971872	1	3171.2	2941.74	2801.66	2630.67	2798.58	29/4/2019
1	562971872	2	3171.2	2941.74	2801.66	2630.67	2798.58	29/4/2019
1	562972060	1	3217.91	2985.07	2842.92	2669.41	2839.8	29/4/2019
1	562972060	2	3217.91	2985.07	2842.92	2669.41	2839.8	29/4/2019
1	562972072	1	3570.68	3312.32	3154.59	2962.06	3151.13	29/4/2019
1	562972072	2	3570.68	3312.32	3154.59	2962.06	3151.13	29/4/2019
1	562985	1	0.02	0.02	0.02	0.02	0.02	29/4/2019
1	562985	2	0.02	0.02	0.02	0.02	0.02	29/4/2019
1	455645	1	181.92	168.76	160.72	150.91	160.54	29/4/2019
1	455645	2	181.92	168.76	160.72	150.91	160.54	29/4/2019
1	45566	1	220.14	204.21	194.49	182.62	194.28	29/4/2019
1	45566	2	220.14	204.21	194.49	182.62	194.28	29/4/2019
1	455701	1	250.43	232.31	221.25	207.75	221.01	29/4/2019
1	455701	2	250.43	232.31	221.25	207.75	221.01	29/4/2019
1	455702	1	297.69	276.15	263	246.95	262.71	29/4/2019
1	455702	2	297.69	276.15	263	246.95	262.71	29/4/2019
1	455703	1	357.59	331.72	315.92	296.64	315.57	29/4/2019
1	455703	2	357.59	331.72	315.92	296.64	315.57	29/4/2019
1	4536016	1	18.55	17.21	16.39	15.39	16.37	29/4/2019
1	4536016	2	18.55	17.21	16.39	15.39	16.37	29/4/2019
1	4536021	1	21.86	20.28	19.31	18.13	19.29	29/4/2019
1	4536021	2	21.86	20.28	19.31	18.13	19.29	29/4/2019
1	4536025	1	24.42	22.65	21.57	20.25	21.54	29/4/2019
1	4536025	2	24.42	22.65	21.57	20.25	21.54	29/4/2019
1	4536038	1	32.32	29.98	28.55	26.81	28.52	29/4/2019
1	4536038	2	32.32	29.98	28.55	26.81	28.52	29/4/2019
1	4536050	1	42.4	39.33	37.46	35.17	37.42	29/4/2019
1	4536050	2	42.4	39.33	37.46	35.17	37.42	29/4/2019
1	4536063	1	55.16	51.17	48.73	45.76	48.68	29/4/2019
1	4536063	2	55.16	51.17	48.73	45.76	48.68	29/4/2019
1	4536076	1	69.02	64.03	60.98	57.26	60.92	29/4/2019
1	4536076	2	69.02	64.03	60.98	57.26	60.92	29/4/2019
1	4536101	1	102.91	95.46	90.91	85.36	90.81	29/4/2019
1	4536101	2	102.91	95.46	90.91	85.36	90.81	29/4/2019
1	45380	1	0.02	0.02	0.02	0.02	0.02	29/4/2019
1	45380	2	0.02	0.02	0.02	0.02	0.02	29/4/2019
1	45517	1	291.1	270.04	257.18	241.48	256.89	29/4/2019
1	45517	2	291.1	270.04	257.18	241.48	256.89	29/4/2019
1	50635273	1	71.16	66.01	62.87	59.03	62.8	29/4/2019
1	50635273	2	71.16	66.01	62.87	59.03	62.8	29/4/2019
1	45311016	1	34.09	31.62	30.11	28.27	30.07	29/4/2019
1	45311016	2	34.09	31.62	30.11	28.27	30.07	29/4/2019
1	45311021	1	39.56	36.7	34.95	32.82	34.91	29/4/2019
1	45311021	2	39.56	36.7	34.95	32.82	34.91	29/4/2019
1	45311025	1	47.13	43.72	41.64	39.1	41.6	29/4/2019
1	45311025	2	47.13	43.72	41.64	39.1	41.6	29/4/2019
1	45311038	1	74.38	69	65.71	61.7	65.64	29/4/2019
1	45311038	2	74.38	69	65.71	61.7	65.64	29/4/2019
1	45311050	1	105.48	97.85	93.19	87.5	93.09	29/4/2019
1	45311050	2	105.48	97.85	93.19	87.5	93.09	29/4/2019
1	45311063	1	183.99	170.68	162.55	152.63	162.37	29/4/2019
1	45311063	2	183.99	170.68	162.55	152.63	162.37	29/4/2019
1	45311076	1	299.81	278.12	264.88	248.71	264.58	29/4/2019
1	45311076	2	299.81	278.12	264.88	248.71	264.58	29/4/2019
1	45311101	1	403.69	374.48	356.65	334.88	356.26	29/4/2019
1	45311101	2	403.69	374.48	356.65	334.88	356.26	29/4/2019
1	436201              	1	60.69	56.3	53.62	50.35	53.56	29/4/2019
1	436201              	2	60.69	56.3	53.62	50.35	53.56	29/4/2019
1	436202              	1	47.88	44.42	42.3	39.72	42.25	29/4/2019
1	436202              	2	47.88	44.42	42.3	39.72	42.25	29/4/2019
1	436203              	1	42.21	39.16	37.3	35.02	37.25	29/4/2019
1	436203              	2	42.21	39.16	37.3	35.02	37.25	29/4/2019
1	436210              	1	88.1	81.73	77.84	73.09	77.76	29/4/2019
1	436210              	2	88.1	81.73	77.84	73.09	77.76	29/4/2019
1	436211              	1	60.69	56.3	53.62	50.35	53.56	29/4/2019
1	436211              	2	60.69	56.3	53.62	50.35	53.56	29/4/2019
1	436212              	1	47.88	44.42	42.3	39.72	42.25	29/4/2019
1	436212              	2	47.88	44.42	42.3	39.72	42.25	29/4/2019
1	436213              	1	42.21	39.16	37.3	35.02	37.25	29/4/2019
1	436213              	2	42.21	39.16	37.3	35.02	37.25	29/4/2019
1	4160400	1	90.37	83.83	79.84	74.97	79.76	29/4/2019
1	4160400	2	90.37	83.83	79.84	74.97	79.76	29/4/2019
1	4160410	1	113.94	105.7	100.67	94.53	100.56	29/4/2019
1	4160410	2	113.94	105.7	100.67	94.53	100.56	29/4/2019
1	4160411	1	158.95	147.45	140.43	131.86	140.28	29/4/2019
1	4160411	2	158.95	147.45	140.43	131.86	140.28	29/4/2019
1	4160413	1	226.81	210.4	200.38	188.15	200.16	29/4/2019
1	4160413	2	226.81	210.4	200.38	188.15	200.16	29/4/2019
1	436200              	1	88.1	81.73	77.84	73.09	77.76	29/4/2019
1	436200              	2	88.1	81.73	77.84	73.09	77.76	29/4/2019
1	405961035	1	213.07	197.65	188.24	176.75	188.03	29/4/2019
1	405961035	2	213.07	197.65	188.24	176.75	188.03	29/4/2019
1	405961046	1	351.32	325.9	310.38	291.44	310.04	29/4/2019
1	405961046	2	351.32	325.9	310.38	291.44	310.04	29/4/2019
1	405961216	1	117.97	109.43	104.22	97.86	104.11	29/4/2019
1	405961216	2	117.97	109.43	104.22	97.86	104.11	29/4/2019
1	405961221	1	150.47	139.58	132.93	124.82	132.79	29/4/2019
1	405961221	2	150.47	139.58	132.93	124.82	132.79	29/4/2019
1	405961235	1	238.53	221.27	210.73	197.87	210.5	29/4/2019
1	405961235	2	238.53	221.27	210.73	197.87	210.5	29/4/2019
1	405961246	1	361.98	335.79	319.8	300.28	319.45	29/4/2019
1	405961246	2	361.98	335.79	319.8	300.28	319.45	29/4/2019
1	405961416	1	137.05	127.13	121.08	113.69	120.95	29/4/2019
1	405961416	2	137.05	127.13	121.08	113.69	120.95	29/4/2019
1	405961421	1	171.66	159.24	151.66	142.4	151.49	29/4/2019
1	405961421	2	171.66	159.24	151.66	142.4	151.49	29/4/2019
1	405961435	1	248.66	230.67	219.69	206.28	219.45	29/4/2019
1	405961435	2	248.66	230.67	219.69	206.28	219.45	29/4/2019
1	405961446	1	393.03	364.59	347.23	326.04	346.85	29/4/2019
